Variant,ConfigName,n,runtime_med,compile_med,size_med,alloca_med,load_med,store_med,gep_med,phi_med,bb_med,baseline_config,runtime_med_delta,runtime_med_delta_pct,compile_med_delta,compile_med_delta_pct,size_med_delta,size_med_delta_pct,alloca_med_delta,alloca_med_delta_pct,load_med_delta,load_med_delta_pct,store_med_delta,store_med_delta_pct,gep_med_delta,gep_med_delta_pct,phi_med_delta,phi_med_delta_pct,bb_med_delta,bb_med_delta_pct
A,EXP_DBL_0136,3,3.312750,0.965711,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.219262,-26.903326822612122,-0.557779,-36.61192393780071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0137,3,3.218577,0.927638,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3134350000000001,-28.981278072520556,-0.595852,-39.11098858541901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0138,3,3.255704,0.938620,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2763079999999998,-28.162061353765168,-0.58487,-38.390143683253584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0139,3,3.221087,1.027268,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3109250000000001,-28.925894282715937,-0.49622199999999994,-32.57139856513662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0140,3,3.210409,1.070052,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.321603,-29.161507074562028,-0.453438,-29.763109702065655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0141,3,3.280906,0.916587,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.251106,-27.60597279971898,-0.606903,-39.83636256227477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0142,3,3.218159,0.947125,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.313853,-28.990501349069685,-0.576365,-37.83188599859533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0143,3,3.217976,0.963047,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3140359999999998,-28.99453929071679,-0.560443,-36.78678560410636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0144,3,3.339116,0.941776,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.1928959999999997,-26.321554311859718,-0.5817140000000001,-38.18298774524283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0145,3,3.302720,0.903393,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.229292,-27.12464132928157,-0.620097,-40.702400409585884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0146,3,3.206693,0.883186,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.325319,-29.24350156177874,-0.640304,-42.02876290622189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0147,3,3.249055,0.897691,450000,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2829570000000001,-28.30877323361015,-0.625799,-41.076672639794154,32.0,0.0071116168260854104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0148,3,3.211046,0.978316,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3209659999999999,-29.1474515071893,-0.545174,-35.78454732226664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0149,3,3.301317,1.016256,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2306949999999999,-27.1555988819094,-0.507234,-33.29421263021089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0150,3,3.393222,0.980375,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.1387899999999997,-25.12769163011924,-0.543115,-35.64939710795608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0151,3,3.177404,0.954220,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3546079999999998,-29.88977081261038,-0.56927,-37.36617897065291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0152,3,3.223076,0.956321,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.308936,-28.882006490715384,-0.567169,-37.22827192826996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0153,3,3.197888,0.912774,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.334124,-29.437786131192944,-0.610716,-40.08664316798929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0154,3,3.295115,0.929172,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.236897,-27.29244759281308,-0.594318,-39.01029872201327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0155,3,3.158799,0.925458,449984,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3732129999999998,-30.30029488006651,-0.598032,-39.25408109012859,16.0,0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0156,3,3.193696,0.897987,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3383159999999998,-29.530283679743125,-0.625503,-41.057243565760196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0157,3,3.222318,0.927735,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.309694,-28.89873195393128,-0.595755,-39.10462162534707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0158,3,3.123276,0.921712,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.4087359999999998,-31.0841189299587,-0.601778,-39.49996389868001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0159,3,3.310099,0.977687,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2219129999999998,-26.96182181335795,-0.545803,-35.82583410458881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0160,3,3.257433,0.910870,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2745790000000001,-28.123910528039204,-0.61262,-40.211619373937474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0161,3,3.279747,0.947193,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.252265,-27.63154643015067,-0.5762970000000001,-37.82742256266861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0162,3,3.275497,0.890514,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2565149999999998,-27.72532376348518,-0.632976,-41.547762046354094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0163,3,3.218510,0.973421,450144,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3135019999999997,-28.982756444598994,-0.550069,-36.10584907022692,176.0,0.03911389254346976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0164,3,3.211354,0.936407,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3206579999999999,-29.14065540867941,-0.587083,-38.5354022671629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0165,3,3.231385,0.907495,449984,17,65,31,54,71,13,EXP_000_DEFAULT,-1.300627,-28.69866628773269,-0.615995,-40.433150201182805,16.0,0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0166,3,3.183189,0.895680,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3488229999999999,-29.76212331300093,-0.62781,-41.20867219345056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0167,3,3.236604,0.949803,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2954080000000001,-28.583507722397915,-0.5736870000000001,-37.656105389598885,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0168,3,3.223050,0.879244,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3089619999999997,-28.882580187342832,-0.644246,-42.28751091244445,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0169,3,2.491465,0.786404,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-2.040547,-45.0251896949964,-0.737086,-48.381413727691026,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0170,3,3.142487,0.920638,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.389525,-30.660223318031814,-0.602852,-39.570459930816746,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0171,3,3.217701,1.028588,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.314311,-29.00060723581491,-0.49490199999999995,-32.48475539714734,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0172,3,3.292437,0.950563,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2395749999999999,-27.351538345441273,-0.572927,-37.606219929241405,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0173,3,3.186533,0.992434,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.345479,-29.688337100607853,-0.531056,-34.857859257363025,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0174,3,3.172565,0.972261,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3594469999999998,-29.996544581082308,-0.551229,-36.18199003603568,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0175,3,3.330874,0.968190,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2011379999999998,-26.503416142763957,-0.5553,-36.44920544276628,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0176,3,3.232445,0.932631,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2995670000000001,-28.675277117536318,-0.590859,-38.78325423862316,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0177,3,3.274471,0.929267,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2575409999999998,-27.74796271501487,-0.5942230000000001,-39.00406303946859,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0178,3,3.258754,0.975994,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2732579999999998,-28.094762326313344,-0.547496,-35.93696053141143,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0179,3,3.176008,0.916144,449968,17,65,31,54,71,13,EXP_000_DEFAULT,-1.356004,-29.920573908453907,-0.607346,-39.8654405345621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0180,3,3.273964,0.968238,449904,17,65,31,54,71,13,EXP_000_DEFAULT,-1.258048,-27.75914979925031,-0.555252,-36.44605478211212,-64.0,-0.014223233652170821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0181,3,3.330351,0.970720,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.201661,-26.51495627107784,-0.55277,-36.28313937078681,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0182,3,3.286994,0.963061,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.245018,-27.471639527874153,-0.5604290000000001,-36.78586666141557,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0183,3,3.238617,0.919669,449840,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2933949999999999,-28.5390903642797,-0.603821,-39.63406389277252,-128.0,-0.028446467304341642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0184,3,3.196703,0.927543,449936,17,65,31,54,71,13,EXP_000_DEFAULT,-1.335309,-29.4639334582521,-0.595947,-39.11722426796369,-32.0,-0.0071116168260854104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0185,3,3.394405,0.929439,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.137607,-25.101588433569905,-0.594051,-38.99277317212453,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0186,3,3.248081,0.970469,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.283931,-28.33026479188493,-0.553021,-36.2996147004575,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0187,3,3.194414,0.990171,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3375979999999998,-29.514440826723316,-0.533319,-35.00639977945375,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0188,3,3.227494,0.978268,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3045179999999998,-28.784522194557294,-0.545222,-35.78769798292079,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0189,3,3.267041,0.982934,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.264971,-27.911907558938502,-0.540556,-35.481427511831384,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0190,3,3.457152,0.898477,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.0748600000000001,-23.7170598842192,-0.625013,-41.02508057158236,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0191,3,3.331059,0.964152,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2009529999999997,-26.499334070607045,-0.559338,-36.714254770297146,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0192,3,3.362709,0.979274,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.1693029999999998,-25.800968752951224,-0.544216,-35.721665386710775,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0193,3,3.291686,0.948232,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.240326,-27.368109351872853,-0.575258,-37.75922388725886,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0194,3,3.212259,0.951173,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.319753,-29.120686352992887,-0.572317,-37.56618028342818,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0195,3,3.242661,0.959360,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.289351,-28.449858473455052,-0.56413,-37.028795725603715,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0196,3,3.243599,0.893847,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2884129999999998,-28.429161264356757,-0.6296430000000001,-41.32898804718115,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0197,3,3.381801,0.926693,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.150211,-25.379698906357707,-0.596797,-39.1730172170477,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0198,3,3.141658,0.895589,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3903539999999999,-30.67851541434577,-0.627901,-41.21464532094073,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0199,3,3.254441,1.000981,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.277571,-28.189929770706694,-0.5225090000000001,-34.2968447446324,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0200,3,3.284419,0.918936,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2475929999999997,-27.52845755924741,-0.604554,-39.68217710651202,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0201,3,2.525452,0.854082,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-2.00656,-44.275257876634036,-0.669408,-43.93911348285844,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0202,3,3.131024,0.937549,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.400988,-30.913157334976166,-0.585941,-38.46044279909944,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0203,3,3.306295,0.987696,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.225717,-27.045758043006064,-0.535794,-35.168855719433665,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0204,3,3.216175,0.946726,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3158370000000001,-29.034278814795726,-0.576764,-37.858075865283006,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0205,3,3.233473,0.892158,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2985389999999999,-28.652594035496815,-0.631332,-41.43985191894926,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0206,3,3.240597,0.991569,449936,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2914149999999998,-28.49540115957327,-0.531921,-34.91463678790146,-32.0,-0.0071116168260854104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0207,3,3.160274,0.875327,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3717380000000001,-30.267748629085716,-0.648163,-42.5446179495763,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0208,3,3.263698,0.889067,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2683139999999997,-27.985671706076676,-0.634423,-41.64274133732417,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0209,3,3.222870,0.891597,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.309142,-28.886551933225245,-0.631893,-41.4766752653447,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0210,3,3.200777,0.923548,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.331235,-29.37403960978038,-0.599942,-39.37945112865854,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0211,3,3.238920,0.903838,449984,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2930920000000001,-28.53240459204433,-0.619652,-40.673191159771314,16.0,0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0212,3,3.204172,0.942168,449984,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3278400000000001,-29.299128069387287,-0.581322,-38.15725734990056,16.0,0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0213,3,3.284930,0.928897,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2470819999999998,-27.51718221399237,-0.594593,-39.028349382011044,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0214,3,3.237795,0.881947,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2942169999999997,-28.55722800380934,-0.641543,-42.1100893343573,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0215,3,3.074833,0.860249,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.457179,-32.1530260731878,-0.663241,-43.53431922756303,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0216,3,3.180163,0.925283,449936,17,65,31,54,71,13,EXP_000_DEFAULT,-1.351849,-29.82889277433511,-0.598207,-39.26556787376354,-32.0,-0.0071116168260854104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0217,3,3.273466,0.911783,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.258546,-27.770138296191625,-0.611707,-40.151691182744884,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0218,3,3.274351,0.942186,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2576610000000001,-27.75061054560315,-0.581304,-38.156075852155254,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0219,3,3.267693,0.915597,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.264319,-27.897521012742242,-0.607893,-39.90134493826674,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0220,3,3.204178,0.921178,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3278339999999997,-29.298995677857864,-0.602312,-39.535014998457484,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0221,3,3.193566,0.951735,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.3384459999999998,-29.53315216288041,-0.571755,-37.52929129826911,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0222,3,3.304359,0.912832,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.227653,-27.0884763764968,-0.610658,-40.082836119698854,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0223,3,3.098219,0.985343,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.433793,-31.63700802204408,-0.538147,-35.323303730250935,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0224,3,3.195890,0.905514,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.336122,-29.481872510487616,-0.617976,-40.56318059193037,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0225,3,3.186480,0.947005,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.345532,-29.689506559117675,-0.576485,-37.839762650230725,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0226,3,3.219178,0.986376,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.312834,-28.968016854324308,-0.537114,-35.25549888742295,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0227,3,3.307797,0.916047,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.224215,-27.012616030142905,-0.6074430000000001,-39.87180749463404,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EXP_DBL_0228,3,3.308259,0.919091,449952,17,65,31,54,71,13,EXP_000_DEFAULT,-1.2237529999999999,-27.00242188237807,-0.604399,-39.672003098149645,-16.0,-0.0035558084130427052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
